m,eta,tau,kappa,epsilon,mean r1,mean r2,th1,th2,th3,th4,th5,th6,th7,th8,th9,th10,th11,s
5.0,0.3,0.8,0.2,0.04,0.20286857712368436,0.5732706753544182,4.848258633573934,6.136743489410875,6.136743861441502,6.136743793664138,6.136743930141094,6.136743880111609,2.663312280746979,2.6688342551478144,2.636074407786438,2.67264682660236,2.659840431415361,0.5883913463950923
5.0,0.29,0.8,0.2,0.04,0.23217973573872402,0.6859851919185379,0.27739590742494613,1.68131320737821,1.6812981381724086,1.68125776681309,1.6812729813929792,1.6812689130612881,5.3540844237081515,5.354929628932929,5.350171686461614,5.355455467748904,5.353678351864325,0.3898583426383882
5.0,0.28,0.8,0.2,0.04,0.23938819205079506,0.678864111835608,4.895113833201428,6.149017264964748,6.149036304097187,6.149033232397521,6.1490142747039656,6.14901602150632,2.6792878471891015,2.6794840442888415,2.6775079341976777,2.6797765465251757,2.6797692993557973,0.5845961546288208
5.0,0.27,0.8,0.2,0.04,0.2467808991470968,0.6715051256222444,6.046046263602655,0.8831046378286231,0.8831260272795447,0.8831225763828883,0.8831012784039416,0.8831032408029245,4.604764747658905,4.604917858277517,4.603375059175036,4.605146097778274,4.605140443214154,0.7848112535477936
5.0,0.26,0.8,0.2,0.04,0.25443391659378606,0.6636714547017342,0.18553499052961797,1.4839740571184166,1.4840016417052766,1.483997191405365,1.4839697247122103,1.4839722555321941,5.271973269645628,5.27208519834187,5.270957365523486,5.272252048777887,5.27224791503761,0.40712695940112903
5.0,0.25,0.8,0.2,0.04,0.2622655605968881,0.6554108052665134,0.18324478806813715,1.467635566238883,1.4676621876744917,1.467657892700359,1.4676313850443563,1.4676338275051108,5.282483624407419,5.282594732790372,5.281475095885767,5.282760357497196,5.282756254169513,0.39692452486578206
5.0,0.24,0.8,0.2,0.04,0.2702830576137048,0.6467006582384014,6.034793234263979,0.8151857090437318,0.8152041861207238,0.8152012051727127,0.8151828070134854,0.8151845022511282,4.596490313918736,4.596647720275001,4.5950613217382,4.596882350554466,4.596876537851045,0.7811969917952984
5.0,0.23,0.8,0.2,0.04,0.27862511703192305,0.6373946565908168,4.7570454923860055,6.028739457608772,6.028754770889755,6.0287523003679055,6.028737052416382,6.028738457416985,2.3222474407639737,2.3224407532812137,2.32049336311961,2.3227289415558943,2.3227218014226736,0.3986231038510481
5.0,0.22,0.8,0.2,0.04,0.2871237863251725,0.6278138624611287,1.4458109623874051,4.018866592176401,4.018903461619594,4.018897513513785,4.018860801139418,4.018864184011328,0.18445686410694861,0.18453147602230047,0.18377968531802935,0.18464269995655513,0.18463994436586972,1.0221499319756076
5.0,0.21,0.8,0.2,0.04,0.2959438668940022,0.617398607387188,5.538045330599175,0.2548894747452337,0.2549032923330756,0.2549010631624711,0.2548873044143889,0.2548885722281753,3.655653396865638,3.6558697362098442,3.653689174033026,3.6561922037140917,3.6561842150759745,1.055148419477143
5.0,0.2,0.8,0.2,0.04,0.3051339581101454,0.6064927346042656,0.5701368562599924,2.3768175529308024,2.376854044078769,2.3768481570186992,2.3768118212810947,2.376815169428042,5.818968651416995,5.819047144490483,5.818256000348825,5.819164144035327,5.819161245491173,0.33095219363224554
5.0,0.19,0.8,0.2,0.04,0.3144924790218836,0.5949971814164293,1.648832420650642,4.381167396563278,4.381199050977948,4.381193944268425,4.3811624245135405,4.381165328947581,0.3278033496887076,0.3278757069312235,0.32714649188406497,0.3279835641207285,0.3279808920562175,0.8754182684077214
5.0,0.18,0.8,0.2,0.04,0.3242603598079628,0.5827043393599205,1.805370657383122,4.581499864583606,4.581528653099525,4.581524008875334,4.581495342614147,4.581497984180572,0.41412164997434076,0.4141945747315461,0.4134595929691116,0.4143032759498695,0.41430058299199146,0.7655495955931031
5.0,0.17,0.8,0.2,0.04,0.33443473070281343,0.5696040107947812,0.7301127600205817,2.902454752466163,2.902494704998169,2.9024882597534614,2.90244847689997,2.9024521428161805,6.004377614076255,6.00444690467544,6.003748364704968,6.004550181367684,6.00454762291907,0.6098466246863236
5.0,0.16,0.8,0.2,0.04,0.3448962585128677,0.5557201051823786,5.81798312775522,0.4141165200255017,0.4141280533537355,0.414126192766318,0.4141147083807226,0.4141157666473845,4.150588713999852,4.1508022156919395,4.148648908052721,4.151120399694875,4.151112517742305,0.9837574141880147
5.0,0.15,0.8,0.2,0.04,0.3558632252867109,0.5410806195260294,1.0661146570022169,3.730967729583753,3.7310062342756822,3.7310000227033555,3.730961681167045,3.730965214385705,0.003551724980830784,0.0036158466906144326,0.0029693227757761065,0.003711415458461431,0.003709047960533951,1.021215108766278
5.0,0.14,0.8,0.2,0.04,0.3673156233551082,0.525344883069809,2.7973067536229763,5.314577503051211,5.314595155633285,5.314592307974905,5.314574730102592,5.31457634993653,0.7854026949853719,0.7854897845807258,0.784611780621411,0.7856195893971503,0.7856163737626716,0.4105976770121877
5.0,0.13,0.8,0.2,0.04,0.3792267223120838,0.5088684471267781,2.0583082621346733,4.978076866655542,4.978099782400918,4.9780960857665235,4.97807326691121,4.978075369741632,0.5246576290621405,0.5247290559111306,0.5240087999888701,0.5248355094381267,0.5248328723991662,0.5214320309179722
5.0,0.12,0.8,0.2,0.04,0.3918083175626852,0.4915488793411345,0.22920298967589758,1.3953620514882203,1.3953838084766375,1.3953802987488615,1.3953586337365067,1.3953606302431325,5.575942445521534,5.57603320517471,5.575117426211293,5.576168448859036,5.576165098921521,0.18694013693256573
