m,eta,tau,kappa,epsilon,mean r1,mean r2,th1,th2,th3,th4,th5,th6,th7,th8,th9,th10,th11,s
5.0,0.3,0.8,0.2,0.04,0.20286857712368436,0.5732706753544182,4.848258633573934,6.136743489410875,6.136743861441502,6.136743793664138,6.136743930141094,6.136743880111609,2.663312280746979,2.6688342551478144,2.636074407786438,2.67264682660236,2.659840431415361,0.5883913463950923
5.0,0.3,0.8,0.2,0.039,0.22520503085182647,0.6925050277244807,4.387232311633248,5.868910834107133,5.868921067590541,5.868911227598652,5.868888550342341,5.868888941389137,2.075367968305578,2.0766138812890276,2.0690800793712114,2.0775333346612896,2.0744666402691436,0.42880781383568145
5.0,0.3,0.8,0.2,0.038,0.22527465352128995,0.6924265812178627,4.2897003755609475,5.817201562153365,5.817213014178684,5.817202002462487,5.817176624928685,5.817177062489769,1.9738949132450543,1.975136982502896,1.9676281965274356,1.9760536735091918,1.972996437981088,0.43019359950115615
5.0,0.3,0.8,0.2,0.037,0.22532619718120886,0.6924008333921576,3.4783015716169174,5.404292536314038,5.404282621530307,5.404280681337092,5.404310392173862,5.404295787142324,1.3378172162718656,1.3382555961059879,1.3365733491053433,1.3384893942073504,1.3375716484018412,0.5369860736116018
5.0,0.3,0.8,0.2,0.036,0.22539272911361297,0.6923298834980992,3.355593814463951,5.33940000372089,5.339388766863827,5.3393865679271,5.339420240577816,5.339403688088019,1.2605089936358453,1.2609463616384673,1.259268072733299,1.2611796257145542,1.2602639985805908,0.5525243225257411
