m,eta,tau,kappa,epsilon,mean r1,mean r2,th1,th2,th3,th4,th5,th6,th7,th8,th9,th10,th11,s
5.0,0.3,0.8,0.2,0.04,0.20286857712368436,0.5732706753544182,4.848258633573934,6.136743489410875,6.136743861441502,6.136743793664138,6.136743930141094,6.136743880111609,2.663312280746979,2.6688342551478144,2.636074407786438,2.67264682660236,2.659840431415361,0.5883913463950923
5.0,0.3,0.81,0.2,0.04,0.22527136734281034,0.6924134445673209,4.437813190233861,5.896850016667791,5.896850025288437,5.896850023690455,5.896850026860953,5.89685002571408,2.1311572542034227,2.1323994767188523,2.1249326831496873,2.1332534441074458,2.130372923863284,0.43335275398228296
5.0,0.3,0.82,0.2,0.04,0.22539465928517077,0.6922812807815207,3.9035345814025604,5.622181879415471,5.62218187963375,5.622181879611013,5.622181879681499,5.622181879656033,1.6370205782357843,1.6372835833970711,1.635696856076116,1.6374641637961176,1.6368543200713574,0.4805547601692419
