m,eta,tau,kappa,epsilon,mean r1,mean r2,th1,th2,th3,th4,th5,th6,th7,th8,th9,th10,th11,s
5.0,0.2,0.8,0.2,0.04,0.3051091617120678,0.6065962953613963,19329.61118063547,19332.130013010155,19332.130013010155,19332.130013010155,19332.130013010155,19332.130013010155,19327.822226325752,19327.82226920263,19327.822009943866,19327.822298619812,19327.822199202426,0.5429291221923979
5.0,0.19,0.8,0.2,0.04,0.3145807941593626,0.5948820457489247,19287.58974052109,19288.985497244666,19288.985497244666,19288.985497244666,19288.985497244666,19288.985497244666,19284.949980329293,19284.950064679448,19284.949554652383,19284.950122549824,19284.949926968933,0.3131211588164376
5.0,0.18,0.8,0.2,0.04,0.3243403883384816,0.5826010054079042,19243.793944630354,19245.076026651757,19245.076026651757,19245.076026651757,19245.076026651757,19245.076026651757,19241.138972392575,19241.139065770214,19241.13850113875,19241.139129836443,19241.138913320436,0.29912293713490135
5.0,0.17,0.8,0.2,0.04,0.33443379120239336,0.5696542355847862,19198.241435718894,19200.512644278966,19200.512644278966,19200.512644278966,19200.512644278966,19200.512644278966,19196.07803092969,19196.078079542578,19196.0777855789,19196.078112895564,19196.078000175683,0.43912190090663616
5.0,0.16,0.8,0.2,0.04,0.34499210670029545,0.555794390821095,19151.61130830468,19153.280631441947,19153.280631441947,19153.280631441947,19153.280631441947,19153.280631441947,19150.64714922255,19150.647187140446,19150.646957819943,19150.647213153614,19150.64712523435,0.22502179747098885
5.0,0.15,0.8,0.2,0.04,0.35591780752711344,0.5409611257324095,19104.833336348507,19106.58194107145,19106.58194107145,19106.58194107145,19106.58194107145,19106.58194107145,19102.177357788092,19102.17742178732,19102.177034775865,19102.177465695655,19102.177317301303,0.358386392253812
5.0,0.14,0.8,0.2,0.04,0.3672711097799756,0.5253463252581784,19056.01098836732,19056.909007148326,19056.909007148326,19056.909007148326,19056.909007148326,19056.909007148326,19053.762056686683,19053.762190920457,19053.76137905748,19053.76228301059,19053.761971762462,0.7937924214950367
5.0,0.13,0.8,0.2,0.04,0.3792520019415457,0.5086773600300448,19005.425634004096,19006.442988761446,19006.442988761446,19006.442988761446,19006.442988761446,19006.442988761446,19002.724851518997,19002.724974892288,19002.724228771043,19002.72505953081,19002.72477346929,0.3220699233848192
5.0,0.12,0.8,0.2,0.04,0.39167332713347985,0.49171730424710464,18951.633054046197,18954.684207242703,18954.68420724295,18954.684207242703,18954.68420724295,18954.68420724295,18950.405105484366,18950.405137118658,18950.40494578394,18950.405158820966,18950.405085470207,0.7373074537556866
5.0,0.11,0.8,0.2,0.04,0.4048851062041688,0.4755977214543513,18898.628618942126,18899.61275302306,18899.61275302306,18899.61275302306,18899.61275302306,18899.61275302306,18895.8031750639,18895.803303536806,18895.802526514395,18895.803391672835,18895.803093786406,0.2651631387800457
5.0,0.1,0.8,0.2,0.04,0.4187370343489356,0.4604636479617706,18842.030014392094,18843.033807111486,18843.033807111486,18843.033807111486,18843.033807111486,18843.033807111486,18839.07949052734,18839.079614994596,18839.07886217948,18839.07970038126,18839.079411782088,0.2116827586189479
5.0,0.09,0.8,0.2,0.04,0.4332985270285362,0.44554199581862425,18781.297242106506,18784.146807335528,18784.146807335528,18784.146807335528,18784.146807335528,18784.146807335528,18780.395945300457,18780.39597320977,18780.395804372973,18780.395992355305,18780.39592764158,1.0002719513909861
5.0,0.08,0.8,0.2,0.04,0.4488782377875012,0.4298526895042785,18719.45950121296,18722.69070217598,18722.69070217598,18722.69070217598,18722.69070217598,18722.69070217598,18718.056381044047,18718.056412971142,18718.056219830654,18718.05643487172,18718.0563608436,0.43235284896093745
5.0,0.07,0.8,0.2,0.04,0.46558313222607417,0.4132318747966674,18654.88334793148,18655.71718900016,18655.71718900016,18655.71718900016,18655.71718900016,18655.71718900016,18653.969890879078,18653.969947016296,18653.96960732623,18653.969985522766,18653.969855358144,0.20031508658297342
5.0,0.06,0.8,0.2,0.04,0.48348561989845507,0.395796184220322,18585.741208744395,18586.499324521865,18586.499324521865,18586.499324521865,18586.499324521865,18586.499324521865,18584.81709456084,18584.817155852073,18584.816784936735,18584.817197892648,18584.817055777916,0.2136760031257632
5.0,0.05,0.8,0.2,0.04,0.5029205803110958,0.38232606777046235,18510.764268281895,18513.34648102463,18513.34648102463,18513.34648102463,18513.34648102463,18513.34648102463,18510.04407936936,18510.044104878983,18510.04395051035,18510.044122376374,18510.044063227855,0.6837526279034865
5.0,0.04,0.8,0.2,0.04,0.5242811333239781,0.3753916516212903,18432.64905686621,18434.394504054217,18434.394504054217,18434.394504054217,18434.394504054217,18434.394504054217,18429.461936663625,18429.461994657784,18429.46164373977,18429.462034437416,18429.461899969356,0.2477770158528318
5.0,0.03,0.8,0.2,0.04,0.547804598007831,0.37311362899671335,19722.89880661335,19723.421996753423,19723.421996753423,19723.421996753423,19723.421996753423,19723.421996753423,19721.824259256253,19721.824288732863,19721.82411023112,19721.824308945972,19721.82424060179,0.3412456014843824
5.0,0.02,0.8,0.2,0.04,0.574805572485286,0.3761700423305032,19626.48066023207,19628.23156599974,19628.23156599974,19628.23156599974,19628.23156599974,19628.23156599974,19623.147064678724,19623.147080365034,19623.14698538037,19623.14709112073,19623.147054751324,0.22560782693895942
5.0,0.01,0.8,0.2,0.04,0.6062132691818128,0.3876281872070943,20709.475710463703,20710.019940010563,20710.019940010563,20710.019940010563,20710.019940010563,20710.019940010563,20708.731096961743,20708.731102353697,20708.731069695266,20708.731106050414,20708.73109354968,0.08520712109712963
5.0,0.0,0.8,0.2,0.04,0.6449197909859388,0.41217080053776156,20577.531093913916,20578.01237313211,20578.01237313211,20578.01237313211,20578.01237313211,20578.01237313211,20576.840459218274,20576.840464668217,20576.840431660898,20576.840468403752,20576.840455769347,0.05586660914063607
